0	1
5e-08	1
1e-07	1
1.5e-07	1
2e-07	1
2.5e-07	1
3e-07	1
3.5e-07	1
4e-07	1
4.5e-07	1
5e-07	0
5.5e-07	0
6e-07	0
6.5e-07	0
7e-07	0
7.5e-07	0
8e-07	0
8.5e-07	0
9e-07	0
9.5e-07	0
1e-06	0
1.05e-06	0
1.1e-06	0
1.15e-06	0
1.2e-06	0
1.25e-06	0
1.3e-06	0
1.35e-06	0
1.4e-06	0
1.45e-06	0
1.5e-06	1
1.55e-06	1
1.6e-06	1
1.65e-06	1
1.7e-06	1
1.75e-06	1
1.8e-06	1
1.85e-06	1
1.9e-06	1
1.95e-06	1
2e-06	0
2.05e-06	0
2.1e-06	0
2.15e-06	0
2.2e-06	0
2.25e-06	0
2.3e-06	0
2.35e-06	0
2.4e-06	0
2.45e-06	0
2.5e-06	1
2.55e-06	1
2.6e-06	1
2.65e-06	1
2.7e-06	1
2.75e-06	1
2.8e-06	1
2.85e-06	1
2.9e-06	1
2.95e-06	1
3e-06	0
3.05e-06	0
3.1e-06	0
3.15e-06	0
3.2e-06	0
3.25e-06	0
3.3e-06	0
3.35e-06	0
3.4e-06	0
3.45e-06	0
3.5e-06	1
3.55e-06	1
3.6e-06	1
3.65e-06	1
3.7e-06	1
3.75e-06	1
3.8e-06	1
3.85e-06	1
3.9e-06	1
3.95e-06	1
4e-06	1
4.05e-06	1
4.1e-06	1
4.15e-06	1
4.2e-06	1
4.25e-06	1
4.3e-06	1
4.35e-06	1
4.4e-06	1
4.45e-06	1
4.5e-06	0
4.55e-06	0
4.6e-06	0
4.65e-06	0
4.7e-06	0
4.75e-06	0
4.8e-06	0
4.85e-06	0
4.9e-06	0
4.95e-06	0
5e-06	1
5.05e-06	1
5.1e-06	1
5.15e-06	1
5.2e-06	1
5.25e-06	1
5.3e-06	1
5.35e-06	1
5.4e-06	1
5.45e-06	1
5.5e-06	0
5.55e-06	0
5.6e-06	0
5.65e-06	0
5.7e-06	0
5.75e-06	0
5.8e-06	0
5.85e-06	0
5.9e-06	0
5.95e-06	0
6e-06	0
6.05e-06	0
6.1e-06	0
6.15e-06	0
6.2e-06	0
6.25e-06	0
6.3e-06	0
6.35e-06	0
6.4e-06	0
6.45e-06	0
6.5e-06	1
6.55e-06	1
6.6e-06	1
6.65e-06	1
6.7e-06	1
6.75e-06	1
6.8e-06	1
6.85e-06	1
6.9e-06	1
6.95e-06	1
7e-06	1
7.05e-06	1
7.1e-06	1
7.15e-06	1
7.2e-06	1
7.25e-06	1
7.3e-06	1
7.35e-06	1
7.4e-06	1
7.45e-06	1
7.5e-06	0
7.55e-06	0
7.6e-06	0
7.65e-06	0
7.7e-06	0
7.75e-06	0
7.8e-06	0
7.85e-06	0
7.9e-06	0
7.95e-06	0
